ReefName,ReefLabel,SurveyTime,ScarsCount,CrownOfThornsStarfishCount,FeedingScarCountRangeCode
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2020-06-07T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,1,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2020-10-20T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,p
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
John Brewer Reef (18-075),18-075,2021-03-26T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,a
Lizard Island Reef (North West) (14-116a),14-116a,2021-10-09T00:00:00Z,NA,0,p
